player_name,Nationality,Preferred Foot,Date of Birth,appearances_,sub_appearances,XA,pass_attempts,pass_accuracy,long_pass_attempts,long_pass_accuracy,Minutes Played,Duels Won,Total Tackles,Interceptions,Blocks,Red Cards,Yellow Cards,XG,Touches in the Opposition Box,Aerial Duels Won,Assists,Shots On Target Inside the Box,cross_attempts,cross_accuracy,dribble_attempts,dribble_accuracy,Fouls,Goals,Hit Woodwork,Offsides,Shots On Target Outside the Box,Corners Taken,Appearances,free_kick_attempts,free_kicks_scored,Passes,Own Goals,Penalties Taken,Goals Conceded,Clean Sheets,Saves Made,Penalties Faced,penalty_attempts,penalties_scored,penalties_saved,penalty_save_precentage
Corrie Ndaba,England,n/a,25/12/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Ndala,England,Right,31/05/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iliman Ndiaye,Senegal,Right,06/03/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred Ndidi,Nigeria,Right,16/12/1996,0,0,1.51,1003,82,63,38,2336,177,85,31,19,0,8,2.01,60,61,5,9,30,17,31,42,39,0,1,3,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0
Michael Ndiweni,England,Right,02/12/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanguy Ndombélé,France,Right,28/12/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sean Neave,England,n/a,27/05/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosta Nedeljkovic,Serbia,Right,16/12/2005,5,5,0.02,41,90,2,50,121,9,7,0,0,0,0,0.0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reiss Nelson,England,Right,10/12/1999,12,7,0.97,243,91,6,33,488,32,9,5,0,0,1,1.1,36,0,1,8,19,32,26,50,7,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Nelson,England,Right,18/03/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
João Virgínia,Portugal,Left,10/10/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Ngumoha,England,Right,29/08/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa Niakhaté,Senegal,Left,08/03/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Nichols,England,Right,26/07/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Nketiah,England,Right,30/05/1999,29,20,0.87,235,76,14,64,1026,76,15,3,1,1,4,5.74,70,21,1,20,0,0,27,41,31,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Nkunku,France,Right,14/11/1997,27,18,1.0,330,91,0,0,911,49,12,7,2,0,2,4.83,58,16,2,13,0,0,24,42,16,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Norris,England,n/a,04/04/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aniek Nouwen,Netherlands,Right,09/03/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matheus Nunes,Portugal,Right,27/08/1998,26,7,3.32,1079,89,45,60,1673,88,35,15,4,0,4,1.22,65,15,6,4,40,23,33,58,30,1,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gustavo Nunes,Brazil,Right,20/11/2005,3,3,0.0,0,0,0,0,11,3,3,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ethan Nwaneri,England,Left,21/03/2007,26,15,1.79,364,89,12,75,889,57,11,2,2,0,1,1.18,50,4,2,10,35,23,56,66,9,4,3,6,7,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Lucas Nygaard,Denmark,n/a,26/06/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treymaurice Nyoni,England,Right,30/06/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Nørgaard,Denmark,Right,10/03/1994,0,0,1.37,1394,83,123,53,2829,163,79,49,20,1,8,4.36,58,52,4,13,17,29,12,58,44,5,1,1,10,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
Darwin Núñez,Uruguay,Right,24/06/1999,30,22,0.52,224,71,14,71,1118,63,21,4,0,0,8,5.71,81,20,2,11,3,33,22,36,27,5,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis O'Brien,England,Left,14/10/1998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake O'Brien,Ireland,Right,15/05/2001,20,3,0.32,605,81,72,47,1569,76,26,4,4,0,5,0.78,23,42,0,0,18,33,9,44,13,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph O'Brien-Whitmarsh,Ireland,Right,11/05/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nico O'Reilly,England,Left,21/03/2005,9,3,0.68,308,88,7,29,527,28,9,4,1,0,0,1.29,20,6,0,2,8,13,15,60,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt O'Riley,Denmark,Left,21/11/2000,21,10,1.97,360,83,24,50,937,42,16,13,3,0,1,2.82,49,6,2,7,14,21,12,67,16,2,1,2,5,36,0,2,2,0,1,0,0,0,0,0,1,1,0,0
Dara O'Shea,Ireland,Right,04/03/1999,0,0,0.69,1502,79,236,40,3123,190,49,33,50,0,6,1.27,51,117,2,11,8,13,2,50,21,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
Chido Obi,Denmark,Right,29/11/2007,7,6,0.03,24,83,0,0,160,6,2,0,0,0,1,0.66,10,2,0,4,0,0,3,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Oboavwoduo,England,Right,23/08/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson Odobert,France,Right,28/11/2004,16,7,0.76,243,85,6,67,849,33,14,4,0,0,0,1.61,38,4,0,4,25,16,29,41,2,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odeluga Offiah,England,Right,26/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiedozie Ogbene,Ireland,Right,01/05/1997,5,2,0.05,39,79,0,0,240,16,7,1,0,0,0,0.0,5,1,0,0,4,25,4,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo Ogbonna,Italy,Left,23/05/1988,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Habeeb Ogunneye,England,Right,12/11/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temple Ojinnaka,Italy,n/a,30/03/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes Okoduwa,England,Right,12/05/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caleb Okoli,Italy,Right,13/07/2001,19,7,0.18,643,86,53,38,1122,57,25,15,14,0,4,0.62,12,23,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur Okonkwo,England,Right,09/09/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Olakigbe,England,n/a,25/04/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Olise,France,Left,12/12/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Olise,England,Right,09/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquinhos,Brazil,Left,07/04/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin Olsen,Sweden,Right,08/01/1990,4,3,0.0,100,64,57,37,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,8,1,0,0,0,0
Callum Olusesi,England,Right,11/03/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Omobamidele,Ireland,Right,23/06/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
André Onana,Cameroon,Right,02/04/1996,0,0,0.0,1165,70,498,31,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,44,9,90,4,0,0,1,25
Amadou Onana,Belgium,Right,16/08/2001,26,6,0.84,799,88,32,56,1624,131,55,26,7,0,4,2.12,23,33,0,4,0,0,17,82,32,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Onuachu,Nigeria,Right,28/05/1994,25,14,0.28,261,61,13,46,1044,124,7,1,2,0,4,3.62,66,93,1,19,0,0,22,36,28,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Onyango,England,Right,04/03/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Onyeka,Nigeria,Right,01/01/1998,2,2,0.02,7,86,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis Orford,England,Right,18/02/2006,2,2,0.04,37,86,0,0,47,0,0,1,0,0,0,0.03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divock Origi,Belgium,Both,18/04/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefan Ortega,Germany,Right,06/11/1992,13,1,0.0,403,79,132,44,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,3,33,2,0,0,0,0
Ibrahim Osman,Ghana,Right,29/11/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esapa Osong,England,n/a,21/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Osula,Denmark,Right,04/08/2003,14,14,0.06,25,72,0,0,124,12,2,4,0,0,0,0.16,8,6,0,0,0,0,6,50,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dango Ouattara,Burkina Faso,Left,11/02/2002,32,11,3.29,495,66,37,24,2006,138,35,11,10,0,3,8.36,140,46,4,17,87,20,73,53,16,7,3,14,10,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Salah-Eddine Oulad M'hand,Netherlands,Right,20/08/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley Owen,England,n/a,24/08/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxi Oyedele,Poland,Right,07/11/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Ozoh,England,Right,06/05/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark O’Mahony,Ireland,Right,14/01/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renato Veiga,Portugal,Left,29/07/2003,7,6,0.16,132,84,14,36,177,16,9,1,1,0,2,0.15,4,3,0,0,0,0,5,60,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Palmer,England,Right,10/08/1996,0,0,0.0,368,66,205,40,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,30,0,45,1,0,0,0,0
Cole Palmer,England,Left,06/05/2002,37,1,9.14,1310,83,137,68,3195,147,34,11,1,0,7,17.28,156,2,8,37,77,26,97,53,15,15,6,7,39,75,0,12,12,0,0,0,0,0,0,0,5,4,0,0
Emerson,Italy,Left,03/08/1994,31,5,2.18,868,82,75,36,2126,101,60,21,8,0,5,1.95,28,18,1,4,33,18,27,37,25,2,1,0,5,25,0,3,3,0,0,0,0,0,0,0,0,0,0,0
Jonathan Panzo,England,Left,25/10/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Parkinson,England,Right,10/03/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Partey,Ghana,Right,13/06/1993,35,4,2.62,1840,89,105,55,2799,172,89,35,9,0,4,2.29,35,28,2,4,12,17,33,73,45,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Patterson,Scotland,Right,16/10/2001,10,7,0.38,120,79,20,40,345,22,11,2,0,0,1,0.07,5,1,1,0,14,36,11,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Patterson,England,Right,06/10/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Paulsen,New Zealand,Right,04/07/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myles Peart-Harris,England,Right,18/09/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Facundo Pellistri,Uruguay,Right,20/12/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Penders,Belgium,Left,31/07/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panutche Camará,Guinea-Bissau,n/a,28/02/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan Perisic,Croatia,Both,02/02/1989,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Máximo Perrone,Argentina,Left,07/01/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Perry,England,Right,11/10/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djordje Petrovic,Serbia,Right,08/10/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Peupion,Australia,Right,23/09/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalvin Phillips,England,Right,02/12/1995,19,5,0.48,528,81,75,55,1239,67,35,19,6,1,4,0.43,5,8,0,0,6,33,11,45,28,0,0,0,6,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0
Nathaniel Phillips,England,Right,21/03/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Killian Phillips,Ireland,n/a,30/03/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley Phillips,England,Right,26/06/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaden Philogene,England,Right,08/02/2002,21,14,0.17,197,78,7,29,800,57,25,13,1,1,3,0.47,33,5,0,0,17,24,28,32,20,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Pickford,England,Left,07/03/1994,0,0,0.0,1425,63,886,41,0,0,0,0,0,0,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,44,12,122,2,0,0,2,100
Ethan Pinnock,Jamaica,Left,29/05/1993,22,1,0.65,1032,88,102,45,1913,105,35,24,18,0,2,1.09,24,64,0,0,9,11,9,33,8,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cameron Plain,England,n/a,24/09/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Plange,England,Right,04/11/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie Pond,England,Right,01/03/2004,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nick Pope,England,Right,19/04/1992,0,0,0.0,590,65,279,28,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,35,8,88,2,0,0,1,50
Chris Popov,Wales,Left,26/10/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedro Porro,Spain,Right,13/09/1999,33,5,4.64,1440,76,203,41,2608,125,66,36,17,0,5,1.6,33,12,6,2,133,26,38,37,25,2,3,1,16,53,0,4,4,0,0,0,0,0,0,0,0,0,0,0
Jack Porter,England,Right,15/07/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie Potts,England,Right,12/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dennis Praet,Belgium,Right,14/05/1994,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Proctor,England,n/a,21/12/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarell Quansah,England,Right,29/01/2003,13,9,0.2,378,92,23,43,488,21,12,7,7,0,2,0.1,6,7,0,0,0,0,3,33,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrei Radu,Romania,Right,28/05/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjan Raikhy,England,Right,20/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesurun Rak-Sakyi,England,Left,05/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuel Rak-Sakyi,England,Left,27/03/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Youssef Chermiti,Portugal,Right,24/05/2004,4,4,0.0,10,60,0,0,42,4,0,0,0,0,1,0.11,3,2,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvin Ramsay,Scotland,Right,31/07/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Ramsdale,England,Right,14/05/1998,0,0,0.0,1087,59,655,34,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,66,3,125,7,0,0,2,29
Jacob Ramsey,England,Right,28/05/2001,29,10,2.19,569,87,11,55,1628,90,30,8,4,1,2,1.57,80,7,3,5,12,17,38,66,13,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Randolph,Ireland,n/a,12/05/1987,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Rashford,England,Right,31/10/1997,25,9,2.1,446,78,24,50,1426,51,17,5,0,0,2,3.06,70,6,3,7,34,29,57,32,9,6,4,8,3,22,0,2,2,0,0,0,0,0,0,0,1,1,0,0
Luke Rawlings,England,Right,04/04/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Raya,Spain,Right,15/09/1995,0,0,0.0,1232,71,519,33,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0,0,0,0,34,13,86,3,0,0,0,0
Jadan Raymond,Wales,n/a,15/10/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Ream,United States,n/a,05/10/1987,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Reed,England,Right,27/01/1995,12,12,0.1,48,79,0,0,92,9,6,1,0,0,2,0.23,5,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remy Rees-Dottin,England,Right,06/03/2006,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Reguilón,Spain,Left,16/12/1996,4,3,0.25,107,71,11,9,195,17,4,4,0,0,2,0.12,3,5,0,0,10,20,3,67,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
